,avg_area_income,house_age,number_of_rooms,number_of_bedrooms,area_population,price,street,zip_code,state,city,is_military
3794,50241.37,7.1,7,4,53804.918,1376146.811,05493 Palmer Terrace,20895,TN,Kimberlyton,0
3795,55159.12,5.7,6,3,27911.732,764799.883,05581 Williams Mews Suite 810,88476-6322,UT,West Ashley,0
3796,64298.65,7.0,7,3,35999.976,1206986.885,9971 Jay Junctions,16466-3291,VI,East Davidmouth,0
3797,56348.35,6.3,4,2,23476.974,649223.506,1629 James Pines,49420,LA,Port John,0
3798,97669.06,6.9,6,4,43203.271,2102244.497,0646 Martin Pass,73453,GU,Kimberlyberg,0
3799,69970.32,6.8,7,4,33649.369,1429951.804,24925 Whitney Point Suite 416,50514,VT,Melissamouth,0
3800,63402.77,5.5,6,2,32620.837,832559.798,04560 Chad Plains,86546,ME,Clarkshire,0
3801,69091.41,7.1,7,5,32707.834,1339303.657,Unit 8410 Box 5521,20914-6877,AP,DPO,1
3802,57877.0,3.5,5,4,36800.46,579710.11,367 Morgan Lodge Suite 363,70182,PR,West Laurenton,0
3803,65718.3,4.9,4,4,54798.511,995721.627,410 Benjamin Row,04841,TN,West Cody,0
3804,61601.58,5.5,6,2,17410.39,745523.838,3955 Tucker Square Apt. 923,55555-8106,CO,Allenview,0
3805,65864.97,5.7,8,6,18092.399,1004471.661,770 Bianca Pine Suite 492,71611,VI,West Brandonview,0
3806,53230.12,6.3,10,3,27360.812,1311432.388,71718 Barrett Ramp,91777-4042,NH,Caseybury,0
3807,85683.86,6.6,5,3,26428.913,1246936.946,25869 Albert Isle Apt. 057,80274-9001,TX,Lake Victorborough,0
3808,78792.36,5.7,6,4,29578.221,1341449.572,Unit 0248 Box 7958,89432-7985,AA,DPO,1
3809,63830.17,4.6,7,4,29862.959,1020336.883,615 Hale Camp Suite 218,69787,ND,Josephside,0
3810,59930.16,7.1,6,4,44095.462,1320897.013,21153 Wayne Hills Suite 053,12086-3774,FL,North Keith,0
3811,80898.97,5.6,6,4,37530.431,1443470.037,Unit 4225 Box 8935,67094-7879,AP,DPO,1
3812,47904.69,6.3,8,3,33853.92,884015.227,Unit 3397 Box 4463,91280,AA,DPO,1
3813,71069.0,4.7,9,6,35724.018,1355556.954,USNV Wright,70734-4928,AA,FPO,1
3814,67622.22,5.8,5,4,35359.848,841392.493,USCGC Joseph,84443,AA,FPO,1
3815,60437.72,5.1,5,2,30461.703,619664.251,3025 Calderon Lakes Suite 215,51855,DE,Sharpfort,0
3816,77628.22,6.2,7,6,26257.117,1446982.761,7836 Smith Fork,99600,CT,Mcintoshhaven,0
3817,90244.76,6.9,6,4,17771.38,1575680.037,8716 Fischer Mountains,09517,GU,South Frankstad,0
3818,74439.57,4.2,7,5,44079.388,1351639.839,7729 Avila Glens Apt. 852,43950-2402,NH,Butlerhaven,0
3819,80819.29,6.2,8,4,34535.991,1543801.655,11042 Shawn Skyway,91207-6056,MS,Veronicamouth,0
3820,73003.5,5.2,6,4,23500.007,1101239.492,562 Medina Heights Apt. 359,89628-9347,MA,West Robertton,0
3821,66964.38,5.0,7,3,36043.917,1034180.949,03150 Savannah Island Suite 695,91379-3601,PR,Davisborough,0
3822,73617.16,4.9,7,5,29735.358,1139360.434,112 Everett Points Suite 792,48187,FM,Stephaniehaven,0
3823,68751.08,5.0,7,6,25504.96,1116351.753,066 Brandon River Suite 915,79772,VI,West Brenda,0
3824,78693.84,5.8,6,3,44210.155,1526013.33,0608 Pamela Mews Apt. 981,70888,NH,Camposfort,0
3825,64317.65,6.6,6,2,22295.722,1020098.041,464 Shelia Squares,30439-2823,IA,Port Maryberg,0
3826,71939.37,7.0,8,6,40053.878,1617072.277,2314 Jeffrey Prairie,09014-1562,MO,Goodmanfort,0
3827,71868.45,6.4,7,5,42187.812,1567482.268,44216 Lawrence Branch Suite 013,71303-7984,CA,West Matthew,0
3828,84855.84,4.3,5,4,43119.697,1134273.425,87336 Dorsey Union,61461-5466,WI,Hillmouth,0
3829,72969.67,4.8,7,4,40262.828,1434803.061,88392 Joyce Locks Suite 992,38475-3916,ME,Lake Scottview,0
3830,68599.04,4.5,8,5,44339.963,1234837.206,Unit 6023 Box 7633,46376,AA,DPO,1
3831,64644.9,3.2,6,2,45329.509,863386.174,3593 Smith Shores Apt. 821,31313-9212,SD,Jennaville,0
3832,62677.19,6.2,6,2,50162.611,1246410.341,"PSC 8807, Box 1732",16899-9076,AP,APO,1
3833,63380.81,5.3,6,2,40217.334,932979.361,3499 Stuart Plains Suite 304,83521,NE,Aaronhaven,0
3834,73515.39,6.0,7,4,35015.078,1468030.408,064 Kristy Tunnel,60403,GU,Allenfurt,0
3835,58518.0,6.0,7,4,44011.42,1087802.888,7407 Thompson Row,34324,VA,Rachelton,0
3836,60015.34,6.1,8,5,27854.688,1260484.462,96095 Erin Meadows Apt. 708,13198-2585,KY,Tracyfurt,0
3837,73724.21,6.5,5,3,33025.443,1021122.052,USNV Byrd,21590,AA,FPO,1
3838,81850.99,6.4,4,2,42634.951,1375467.271,739 Melissa Parkway,09959,AR,Brendanville,0
3839,81559.2,5.0,4,2,45777.552,1224792.357,251 Jenna Shore,40145,MH,Port Brianchester,0
3840,62041.43,6.7,7,3,46069.977,1376898.058,1500 Chen Tunnel,21980-9681,NM,Port Williamburgh,0
3841,76935.85,5.4,9,6,25763.643,1642164.216,75974 Mueller Grove,54211,WA,Port Brian,0
3842,70564.46,6.3,6,4,36308.245,1210573.855,21869 Willis Flats Suite 963,51379,VI,Rachelberg,0
3843,70885.51,7.5,5,4,39730.158,1246595.16,68634 Bowman Wall Apt. 657,23019,AL,South Lindsaystad,0
3844,51742.05,5.0,6,3,45458.312,812059.059,568 Gloria Road Suite 451,22760-4628,WV,Kimfurt,0
3845,61830.24,6.1,6,3,37688.39,1054856.033,70673 Christopher Mountains Apt. 785,76748,AR,West Mikeside,0
3846,73582.86,7.4,5,4,36759.653,1384432.153,004 Gilbert Rest Apt. 122,22209-1112,IA,Josephtown,0
3847,73998.98,5.7,4,3,49947.481,1133126.484,"PSC 8727, Box 9505",83389-7909,AE,APO,1
3848,62270.59,5.5,7,5,56626.456,1470476.987,8170 Nguyen Lakes Suite 553,91383,VT,Richardsland,0
3849,61943.19,7.2,6,3,41204.71,1326837.456,72922 Gerald Run,79096-0033,IA,Bennettbury,0
3850,71108.05,5.3,8,4,39238.485,1441956.202,1601 Smith Grove,26214,ME,Angiefurt,0
3851,77485.71,5.8,6,4,33296.594,1278204.782,2911 Fowler Fork Suite 529,72280,IA,North Justinfort,0
3852,56516.9,5.3,6,2,34169.935,803919.806,9920 Vasquez Road,10512-5275,VT,North William,0
3853,86129.76,7.0,6,4,43393.298,1880127.062,1507 Jessica Brooks Suite 222,04150,FL,Scottberg,0
3854,70030.02,6.2,7,3,26782.556,1261715.462,31625 Forbes Terrace Apt. 550,92231,WY,Masonview,0
3855,68449.05,8.4,10,3,20145.887,1810158.487,46215 Craig Causeway Suite 574,81001-1533,DC,Joyport,0
3856,69518.48,6.7,7,3,36570.182,1527492.344,8847 Raymond Burgs Suite 427,27306-6334,CT,North Richard,0
3857,62911.52,6.3,6,3,39738.271,1133084.324,7279 Gonzalez Branch,42807-4704,MO,Jamesfurt,0
3858,78060.65,6.4,6,2,47151.722,1491145.24,417 Fox Rue Suite 365,41012,WV,New Anitamouth,0
3859,71714.7,5.3,5,3,28294.094,853142.808,14889 Morrison Light,75835-8124,DC,North Nicole,0
3860,58970.58,5.7,7,6,18991.777,973688.756,15561 Cameron Cliffs,53966-8240,NE,South Mark,0
3861,89716.84,5.2,7,6,60886.853,2105991.792,852 Olson Manor Apt. 860,22777,MP,North Meaganhaven,0
3862,58945.51,6.6,4,4,47225.668,948366.968,399 Lindsey Extension,70413,ME,Port Elizabethport,0
3863,88090.37,4.2,7,4,55833.582,1641473.662,912 Michael Well,56349,AK,Lake Taylor,0
3864,61269.49,4.8,7,6,41079.486,999369.798,07975 Olivia Drive Suite 412,49540,WY,Shelbyview,0
3865,77910.27,4.6,6,4,28126.826,983180.375,7319 Gray Street Apt. 003,70268,WI,Hamiltonshire,0
3866,71500.87,7.8,5,4,33741.741,1439892.632,1296 Elizabeth Street,49776-7211,VA,North Stephen,0
3867,77049.02,5.6,5,2,19146.684,812512.241,10594 Lee Burgs,82349,NV,South Daniel,0
3868,72474.89,6.7,7,3,33307.055,1304511.899,3038 Smith Springs,32945-5394,MI,Sarahville,0
3869,69866.02,5.8,6,2,48601.332,1246270.01,0307 Delgado Neck Apt. 340,76572-8997,SC,Sarahfort,0
3870,78355.35,5.4,6,4,26740.955,1277112.117,797 Jerry Loaf,10481-0476,DE,Christinabury,0
3871,76541.48,5.7,8,3,45686.083,1734814.16,60984 Jeffrey Walk,48846-8791,NJ,Lake Devinport,0
3872,68779.17,5.2,7,6,18901.415,869924.058,649 Miller Fork Apt. 925,87236-9508,VT,West Geraldside,0
3873,52034.91,7.0,6,2,20444.786,961727.468,3476 Romero Track Suite 459,31117,CO,Samanthaville,0
3874,91937.81,5.2,6,4,19332.42,1267150.837,61051 Richard Locks Apt. 499,41881,WV,South Cindyberg,0
3875,66467.92,7.5,6,4,59258.486,1820189.533,060 John Place Suite 221,29629,DC,New Susanmouth,0
3876,62399.28,5.0,6,4,29409.212,716344.628,1504 Michael Tunnel,35732-2763,SC,Kathleenfurt,0
3877,63477.26,7.6,7,5,28894.498,1204400.616,004 Jessica Rapid Apt. 549,32396,MI,Chelseyshire,0
3878,67396.97,7.0,7,3,42768.373,1560805.071,47072 Middleton Isle,39331,NE,Wrighttown,0
3879,80371.45,7.5,8,4,18859.29,1644242.024,27895 Snyder Trace,96388,NM,Michaelstad,0
3880,64276.54,7.0,9,4,40728.777,1586312.158,4618 Yolanda Valley Suite 686,90179-9423,NH,Ashleyborough,0
3881,59084.73,7.1,6,2,42955.908,1073254.144,173 Robert Viaduct Suite 666,29424,IN,Duartehaven,0
3882,55040.24,6.1,4,4,58040.674,1090888.963,198 Jason Mall Apt. 708,55153,CT,Laurieside,0
3883,77803.19,6.6,7,5,42090.948,1568181.614,Unit 3061 Box 5285,84263-3820,AP,DPO,1
3884,49767.03,6.7,7,4,40776.079,927978.909,556 Morgan Locks,65308,ND,Griffithton,0
3885,56741.42,5.8,8,6,26252.129,985006.986,099 Robin Wall,47173,VT,North Andrea,0
3886,65904.81,6.3,7,3,43800.051,1636414.892,18209 Francis Hollow,70388,ID,South Mistytown,0
3887,73019.82,7.3,5,2,50931.752,1542488.695,413 Ruiz Harbor,67836,AR,East Dwaynefurt,0
3888,57521.69,5.3,7,4,29113.409,806255.876,19677 Harris Port,21314,ME,Duarteberg,0
3889,71486.96,4.9,6,2,41479.082,1101341.194,1494 Jesse Square,66419-4633,OR,Tracyshire,0
3890,81107.9,6.5,8,6,40936.99,1787324.506,Unit 9428 Box 9990,77397,AE,DPO,1
3891,72006.81,5.7,6,2,37402.084,1235593.277,79128 David Stream Suite 581,25798-0052,DC,Gibsonview,0
3892,66071.93,6.4,6,2,19935.303,1033626.411,1029 Warner Mountain,93493-7910,DE,South Danielleville,0
3893,72655.35,5.9,7,3,38039.253,1335848.332,7824 Alexander Wells,90908,RI,South Michael,0
3894,60685.93,6.2,7,6,27530.566,943469.808,955 Yates Spurs,55302,MS,Wandaborough,0
3895,81044.94,6.2,6,4,38512.483,1382998.251,6333 Courtney Mountains,58101,MA,South Amandashire,0
3896,58318.86,6.6,7,4,29491.635,859208.721,20090 Stephanie Branch Suite 447,77785,PA,Amandaberg,0
3897,65674.6,6.6,7,4,34492.793,1234629.595,3159 Griffith Plains Apt. 215,75098,AZ,West Briantown,0
3898,78859.81,5.8,6,3,38198.797,1248845.209,0865 Amy Circles,38076-2616,VT,East Erinburgh,0
3899,75844.99,5.9,6,4,31903.375,1108912.515,985 Matthew Circles Apt. 923,92329,MO,Dannymouth,0
3900,77615.85,6.2,6,2,36591.523,1466411.79,0243 Banks Cove Suite 863,45035,OR,Williamchester,0
3901,55988.14,7.2,6,3,55042.914,1454035.008,Unit 7390 Box 2056,25324,AP,DPO,1
3902,79571.6,7.3,4,3,43601.711,1457230.646,USNS Hoffman,23485,AE,FPO,1
3903,68099.65,4.9,6,2,35347.133,837540.17,89331 Matthew Station,40215-8990,NE,East Timothyside,0
3904,69489.4,3.4,7,5,28389.598,694472.108,915 Williams Shores Suite 900,10613,NC,North Paula,0
3905,95212.47,6.4,8,4,43890.039,2139725.54,983 Joseph Roads,00999,MH,North Clintonstad,0
3906,58533.14,5.3,7,4,49321.057,1285312.244,683 Garza Port Apt. 033,68879-6525,IN,Susanview,0
3907,61875.08,5.9,6,4,35833.393,975005.774,213 Eaton Glen,79205-6001,IN,Port Zacharymouth,0
3908,80422.26,5.9,7,3,51383.024,1661435.48,5790 Linda Drive,66506-0128,NH,South Kelseychester,0
3909,41064.87,5.1,7,5,37600.687,557228.784,757 Howard Via,07208,NH,Lake William,0
3910,68885.99,5.6,5,3,21688.808,871325.261,91339 Page Haven Suite 833,86775,WI,Vegaland,0
3911,70657.4,7.3,6,2,22743.507,1246485.184,4892 Dana Landing Apt. 954,83325,NC,Cathytown,0
3912,78199.46,5.1,6,2,50241.041,1491153.03,914 Black Roads Suite 378,52211,DE,Jacquelinetown,0
3913,63536.05,6.6,7,6,45842.394,1532682.048,4370 Phillips Plain Apt. 677,34309,RI,Dudleyburgh,0
3914,57191.9,6.1,6,2,21518.525,646248.183,0551 Harris Mews Apt. 676,76109,OK,South Colleenstad,0
3915,88733.45,4.7,7,4,32505.916,1397943.513,5513 Ward Mission Suite 961,86610,NH,West Melissafort,0
3916,46285.84,6.4,8,3,42246.018,1153321.604,4366 Lewis Crescent Suite 780,65844,VT,Paynefurt,0
3917,71799.86,4.6,7,3,33178.366,1135030.683,"PSC 9249, Box 8264",94608,AE,APO,1
3918,63700.89,6.5,6,2,52554.411,1312466.974,1125 Timothy Landing Suite 089,43595-7674,DE,North Michelleburgh,0
3919,61516.1,5.4,7,4,44913.211,1224001.871,4005 Desiree Circles Apt. 228,37998-8425,CA,Kristinatown,0
3920,66749.57,7.2,6,3,46553.976,1394637.65,1630 Castillo Summit Apt. 619,26540-5015,VA,East Karenborough,0
3921,85668.9,5.3,7,6,24272.724,1218125.212,40806 Gonzalez Ports Suite 735,07364,LA,Richardbury,0
3922,53562.4,6.3,4,3,17964.47,266298.881,441 Ryan Courts Suite 717,30350,NV,Gonzalesport,0
3923,61134.79,5.5,6,4,49167.476,1052567.699,696 Morales Mount,15970-0880,IL,North Stephaniefurt,0
3924,70643.18,7.9,7,5,24298.968,1460450.981,4119 Armstrong Garden Suite 396,45777,AZ,Hawkinsville,0
3925,76635.95,5.8,5,3,39792.552,1205377.911,4764 Kevin Turnpike,98016-2735,MH,North Kristy,0
3926,74229.47,6.7,6,2,20042.994,1110394.025,27781 Emily Mission Suite 338,77874,SD,Diazfort,0
3927,68742.99,6.1,7,4,34008.882,1218566.262,"PSC 7604, Box 4292",69437-0477,AP,APO,1
3928,42245.8,4.9,7,4,53670.663,862865.815,1221 Moore Parkways Suite 970,88442,GA,South Zachary,0
3929,57631.6,5.7,4,4,33884.184,705100.512,483 Henry Locks,27970,SD,Wilcoxtown,0
3930,71066.81,4.5,5,2,43419.887,1112194.752,37016 David Glens Apt. 820,23001-0912,MA,North Sydneyborough,0
3931,71813.76,5.1,7,3,27307.966,1049981.352,1566 Jesus Expressway Suite 832,07505,AK,Kathrynview,0
3932,80154.87,7.0,5,4,45608.501,1650269.18,996 Cristina Park,70984,OK,Marshallmouth,0
3933,71229.36,4.9,6,4,27168.842,699787.319,979 Amanda Mills Apt. 740,33835-2971,IN,Jamesmouth,0
3934,65182.12,3.6,7,4,32729.597,779106.022,97736 Brooks Lights,26349,PA,Port Rhonda,0
3935,65258.21,8.3,7,3,44352.884,1748474.694,21023 Jennifer Summit,59046,PR,Port Brittanyburgh,0
3936,79988.57,5.4,7,4,53109.811,1550036.519,"PSC 0911, Box 4735",04626-3158,AE,APO,1
3937,49664.27,4.5,5,3,29403.512,581134.965,7886 Laurie Street Suite 487,30647,OK,Lindsayberg,0
3938,73579.4,7.6,8,5,37368.205,1537765.661,6624 Tina Trail Apt. 796,18320-8664,MN,Annaside,0
3939,75865.63,5.7,6,3,30350.781,975054.566,27680 Kayla Garden Apt. 502,21723-8240,VT,Lake Amytown,0
3940,78048.81,4.7,6,4,28727.078,990725.652,393 Mark Crescent Apt. 318,91498,MT,Sullivanmouth,0
3941,69446.3,6.3,7,3,22578.308,1092843.3,4123 Debbie Plain,39004,NE,Juliatown,0
3942,73005.85,4.2,7,3,36706.211,1217309.129,6320 Christopher Spur,62426-1311,MA,Sergioborough,0
3943,78146.85,7.3,6,3,30040.127,1622261.672,366 Olson Courts,39226,GU,Wongton,0
3944,64042.77,6.8,8,4,21350.917,1288490.268,53458 Daniel Locks Apt. 694,86115-0628,HI,Flemingburgh,0
3945,96899.01,4.4,6,3,50292.668,1697281.494,69814 Parrish Lock,69549,SC,East Micheal,0
3946,75059.77,5.6,8,6,18699.187,1242316.991,98184 Susan Bridge,67130,MD,Aaronchester,0
3947,97076.16,6.0,6,2,39915.657,1969194.124,20831 Heather Common Suite 998,95665-3322,MS,Lake Elizabeth,0
3948,75250.21,6.6,6,4,34098.375,1418723.657,36847 George Turnpike Apt. 614,81978-4911,FL,Wardside,0
3949,61099.38,5.1,6,4,33249.113,744450.229,6096 Mack Circles Apt. 436,07399,IA,Diazchester,0
3950,43401.44,7.0,6,3,24589.41,736817.377,67815 Hunt View Apt. 776,84268-8523,CO,West Melaniefort,0
3951,76228.51,6.3,8,5,46694.142,1820595.367,86237 Cynthia Ranch,79580-2787,GA,Aprilton,0
3952,70698.55,4.8,6,3,26598.064,799191.038,202 Cody Club,83426,SD,Lake Ruben,0
3953,58719.36,6.2,7,4,44957.018,1296240.112,96658 Virginia Village Apt. 406,79035-8774,VT,Melissaton,0
3954,73237.58,7.2,6,2,33995.113,1341722.836,5160 Anderson Forks Suite 782,86170-3249,VA,North Emily,0
3955,50817.79,4.5,7,5,34818.21,771002.076,76188 Whitney Landing Apt. 911,56173-8113,MT,East Shaneburgh,0
3956,60297.7,6.6,7,6,33621.461,1243748.119,777 Heather Station,21280,ME,New Danielborough,0
3957,63558.35,6.3,7,4,37969.659,1138036.595,48129 Collier Prairie,33921,SD,Bridgesstad,0
3958,68704.61,4.9,7,3,40183.035,1020145.973,18094 Walker River,75818-3834,IN,Matthewmouth,0
3959,72994.02,6.6,6,3,40449.962,1507035.874,673 Gibson Circles Suite 962,87783-2655,FL,South Andrew,0
3960,53847.55,5.4,6,4,23852.695,569876.775,7639 Alexandra Way Apt. 400,09802,ID,Mooneystad,0
3961,62992.19,5.9,7,3,23116.793,867311.064,07743 Michael Glens Suite 132,68478,NE,Lake Gabrielashire,0
3962,83004.62,4.5,6,4,44194.659,1325354.508,297 Reynolds Greens Apt. 163,82710,FL,Jonathanstad,0
3963,73699.78,8.2,7,5,34445.891,1710966.036,18880 Ramos Loop,68043,FL,Matthewborough,0
3964,44834.02,6.4,6,4,40784.381,757469.022,24988 Roach Pines,01335,PR,North Allisontown,0
3965,69495.75,6.0,9,3,36248.759,1450786.775,73212 Diane Camp,55537-5224,MO,Lake Maria,0
3966,72581.9,4.3,6,2,26765.184,1004340.036,844 Charles Stream,14509-7731,NJ,Samuelview,0
3967,76908.51,5.0,8,3,57322.841,1957984.944,0534 Palmer Canyon Suite 267,63798-5081,NH,Tiffanymouth,0
3968,70658.46,6.7,7,6,32688.783,1262187.042,402 Ortiz Shoals Suite 053,88507-7776,OH,East Deannaview,0
3969,72405.65,4.5,5,2,32748.786,718187.017,41617 Nicholas Ferry Suite 806,33951,VA,Perkinschester,0
3970,62893.65,5.2,7,4,35593.55,1271518.964,0454 Brianna Radial,84564,MH,Christopherhaven,0
3971,76626.76,7.5,6,2,20782.09,1333995.852,884 French Mountains,96635-9122,UT,New Austinton,0
3972,67781.09,6.0,7,4,43570.832,1424389.483,473 Martinez Manors Apt. 711,17689-6624,FL,North Robertchester,0
3973,74004.13,6.7,5,3,25909.197,1078577.267,961 Benjamin Village Suite 910,54297,VA,Coxfurt,0
3974,62006.2,5.7,8,4,53450.073,1536899.083,7107 Nathan Neck Apt. 835,56708,DE,Jeremyside,0
3975,66698.25,5.4,6,4,40558.239,1165875.306,327 Michael River,48100-3204,TN,Harringtonbury,0
3976,74562.39,5.3,8,6,18597.589,1165877.669,76830 William Spur,77736-3759,NJ,North Dennisborough,0
3977,67715.22,4.7,6,4,38555.182,1099917.434,254 Silva Coves,58403-1657,PA,Jorgetown,0
3978,49055.28,7.7,9,4,26841.434,1244630.998,Unit 3354 Box 0509,43248,AA,DPO,1
3979,66484.84,5.7,6,3,28002.647,873509.19,483 Choi Falls Suite 958,15496,UT,South David,0
3980,72899.66,5.2,6,4,39311.148,1270928.034,039 Riley Divide,27303-1827,AK,North Seanmouth,0
3981,67076.27,4.1,7,6,35182.005,997618.68,4465 Butler Port Suite 334,07071,GU,Potterfort,0
3982,49198.63,6.4,6,2,44786.53,913978.573,826 Price Lodge Apt. 957,24427-2388,NV,East Monica,0
3983,56374.21,5.7,6,3,35084.592,856207.603,0392 Russell Pines,86976,ME,Vanessachester,0
3984,78077.11,7.2,6,3,40737.417,1729392.204,030 Nicole Pass Suite 606,41626,IN,South Christianmouth,0
3985,71103.18,5.7,8,5,59442.376,1518787.761,88096 Campbell Coves Apt. 230,07349,FL,Russellchester,0
3986,59904.85,5.1,5,4,35188.773,752168.069,USS Frost,14077-5917,AE,FPO,1
3987,67672.94,6.3,7,3,39902.46,1550931.068,36614 Fisher Forges Apt. 509,89420-6646,MH,Leeview,0
3988,67123.99,5.4,6,4,56400.277,1327806.729,110 Johnston River Apt. 404,52258-1753,OK,Crystalchester,0
3989,65274.14,9.5,6,2,25620.916,1399906.45,96381 Sonya Mission,68218-3510,OK,East Kevin,0
3990,61827.54,7.4,6,3,31309.439,1235591.828,1604 Wilkinson Tunnel,40964-2749,TX,Lake Lawrenceburgh,0
3991,50041.13,6.0,8,3,68311.696,1626676.49,300 Jamie Freeway,12514-5439,MI,South Marioshire,0
3992,68870.38,5.3,6,2,42188.362,1099959.639,Unit 4845 Box 2656,68663,AE,DPO,1
3993,56247.31,7.0,8,3,36910.304,1289190.763,53083 Russell Skyway,45504,KS,North Reginaldfurt,0
3994,79763.06,6.1,5,3,53615.35,1441312.168,2047 Jodi Turnpike,96951-8875,MA,Johnfurt,0
3995,50661.02,5.8,4,4,44261.868,829128.657,273 Powers Fork Suite 167,52621,ME,Russellport,0
3996,65142.76,7.8,6,4,42574.656,1443228.288,56438 Swanson Pine Apt. 589,69500-6236,ME,East Ralph,0
3997,53641.31,4.5,7,5,36472.179,616056.96,5215 Robert Circles,94686,AR,Paulfort,0
3998,55716.54,5.0,5,4,42051.295,809057.459,25009 Erik Junction,58591-5659,MP,Curtismouth,0
3999,68267.5,5.9,6,4,35935.497,1383938.367,7609 Morse Trail,06438,AZ,South Cody,0
4000,83444.99,5.3,6,2,44807.988,1514555.082,2452 Holly Forge,71030-2432,FL,Jonesville,0
4001,76609.92,3.8,6,3,55430.312,1214689.184,624 Alyssa Plains Apt. 752,55271-6451,DC,New Charlesstad,0
4002,78685.84,7.0,7,5,34767.788,1672445.348,495 Hill Green,87017,SC,East Kyle,0
4003,86232.6,4.3,8,6,38437.363,1496776.83,Unit 8468 Box 1021,81950-7765,AA,DPO,1
4004,75867.23,6.6,6,3,32319.548,1408427.758,5425 Alvarado Stravenue Suite 664,50595,PA,Lindseymouth,0
4005,73428.35,6.5,7,6,42332.301,1447492.964,20495 Melissa Gardens Suite 101,17542-6982,CO,North Laura,0
4006,74994.86,5.1,7,3,41651.648,1301486.686,9972 Frank Stream,31336-2690,WY,Lake Jasmine,0
4007,58779.09,8.2,7,6,38936.043,1472809.487,501 West Divide,06963-2825,TX,Port Michelle,0
4008,49756.61,5.8,8,6,44877.439,975384.181,3660 Nicole Flat,79241,DE,Landryburgh,0
4009,71135.39,6.5,7,3,15441.827,1088699.399,69116 Webster Fields,37273-4393,MH,West Alisonview,0
4010,82919.89,5.8,5,3,44985.262,1527676.374,204 Arias Grove Apt. 165,60551-8117,AZ,Barbarafurt,0
4011,59492.14,4.4,7,6,46608.272,1078534.553,8614 Anthony Knolls Apt. 406,45957-8349,NE,Davidsonview,0
4012,70363.58,7.2,6,2,22201.126,1054249.207,"PSC 5623, Box 7679",93864,AP,APO,1
4013,70946.91,6.6,5,3,41818.594,1214262.699,49059 Peters Glen,93304-2440,CT,East Debbieburgh,0
4014,78646.31,4.1,7,4,17551.706,920951.568,599 Vanessa Springs,56383-3070,CA,West Kaitlinton,0
4015,73273.33,6.3,6,4,36790.915,1132983.955,03779 Ashlee Mount Apt. 453,42283,PR,South Timothymouth,0
4016,84115.12,7.9,6,4,21776.728,1731564.379,2564 Jeremy Parkway Suite 094,39750-1691,IA,Port Eric,0
4017,79433.28,5.1,6,2,40077.748,1236633.087,55398 Lawrence Drive,40683,MO,Port Teresafurt,0
4018,69647.71,6.2,6,2,41612.168,1473680.604,9923 Misty Lock,47423-5014,SD,West Jason,0
4019,79639.0,6.4,8,3,37129.974,1852584.523,457 Park Locks Apt. 056,03303,DE,North Tracey,0
4020,76856.3,5.5,6,4,29382.09,1254938.142,7670 Richard Branch,15281,OK,Aimeeburgh,0
4021,82199.35,6.7,7,5,33609.246,1638661.432,471 David Corners,92120,WA,Kennethburgh,0
4022,72814.16,6.5,6,2,37882.633,1367130.348,71649 Susan Mews,83826,VA,South Alishaburgh,0
4023,75167.81,6.5,5,4,32966.197,1327961.098,5038 Renee Mount,52680,WA,Craigchester,0
4024,70507.75,6.2,6,2,41981.021,1332042.912,USCGC Carrillo,12579-7463,AE,FPO,1
4025,46931.58,7.5,7,3,22190.129,893215.237,074 Pamela Crescent Apt. 243,43498-1835,MP,South Alexisbury,0
4026,60137.35,6.5,6,2,15994.13,832691.178,788 Warren Rue Apt. 896,85827,MP,Lake Michelle,0
4027,66026.61,4.2,6,4,43645.385,885249.182,5675 Rachel Unions,30864,PW,Lake Angela,0
4028,76161.63,5.5,6,3,13801.921,715460.468,43204 Daniel Forks Apt. 619,56009,NJ,Port John,0
4029,69586.48,6.4,8,3,35253.995,1509962.022,199 Charles Crossroad,28554,OK,Waltonton,0
4030,86859.2,5.7,7,3,46559.984,1942640.265,"PSC 6264, Box 7264",69725,AE,APO,1
4031,68182.47,6.0,6,4,41933.848,1175289.161,614 Ramirez Mills,24476,ME,Paulton,0
4032,60379.36,8.1,7,4,43552.359,1675523.367,355 Rivas Vista Suite 528,07155,CA,New Elizabeth,0
4033,55430.1,5.6,6,3,36332.255,886321.024,03909 Melissa Shores,66053,FM,Theresamouth,0
4034,50016.43,5.6,5,3,29559.226,497368.037,36648 Justin Dam Suite 426,14566-2618,FM,Robersonborough,0
4035,49563.54,5.2,8,3,23819.282,542596.99,14150 Chad Passage,31940,MI,South Jennifermouth,0
4036,74279.93,6.9,7,5,26947.152,1422004.011,60183 Angela Loop,22828,GU,West Markview,0
4037,73421.02,6.6,7,5,35630.891,1491290.049,1608 Sullivan Manors Apt. 635,55068,NE,Marshallport,0
4038,74253.19,4.9,8,5,26956.922,1279279.8,90661 Christine Ramp,05188,WA,Jeanmouth,0
4039,80072.51,6.8,7,4,32415.897,1838984.44,097 Rodgers Meadow,69697-6589,WA,Jamiemouth,0
4040,67501.02,5.7,5,3,27412.796,807916.313,63105 Christopher Squares,96306-6752,ME,North Kaylastad,0
4041,69569.81,5.2,7,3,27112.996,1076602.188,"PSC 8343, Box 1708",20704-2228,AE,APO,1
4042,81997.68,5.4,4,4,38628.413,1232872.356,6725 Tucker Path,39646,KS,Chaveztown,0
